id,constituency_id,event_id,created_at,updated_at
817,1,1,2014-05-17 20:32:17 UTC,2014-05-17 20:32:17 UTC
818,4,1,2014-05-17 21:57:08 UTC,2014-05-17 21:57:08 UTC
819,2,1,2014-05-17 22:29:40 UTC,2014-05-17 22:29:40 UTC
820,5,1,2014-05-17 22:38:28 UTC,2014-05-17 22:38:28 UTC
821,1,1,2014-05-18 06:45:58 UTC,2014-05-18 06:45:58 UTC
822,5,1,2014-05-18 07:11:41 UTC,2014-05-18 07:11:41 UTC
823,3,1,2014-05-18 07:25:30 UTC,2014-05-18 07:25:30 UTC
824,5,1,2014-05-18 07:35:56 UTC,2014-05-18 07:35:56 UTC
829,5,1,2014-05-18 08:12:11 UTC,2014-05-18 08:12:11 UTC
830,5,1,2014-05-18 08:26:16 UTC,2014-05-18 08:26:16 UTC
831,5,1,2014-05-18 08:46:52 UTC,2014-05-18 08:46:52 UTC
832,5,1,2014-05-18 08:47:06 UTC,2014-05-18 08:47:06 UTC
833,5,1,2014-05-18 08:47:09 UTC,2014-05-18 08:47:09 UTC
834,6,1,2014-05-18 09:48:31 UTC,2014-05-18 09:48:31 UTC
835,6,1,2014-05-18 12:02:21 UTC,2014-05-18 12:02:21 UTC
836,1,1,2014-05-18 12:13:36 UTC,2014-05-18 12:13:36 UTC
837,2,1,2014-05-18 12:49:42 UTC,2014-05-18 12:49:42 UTC
838,3,1,2014-05-18 13:12:19 UTC,2014-05-18 13:12:19 UTC
839,2,1,2014-05-18 13:15:26 UTC,2014-05-18 13:15:26 UTC
840,5,1,2014-05-18 13:42:10 UTC,2014-05-18 13:42:10 UTC
841,5,1,2014-05-18 15:23:32 UTC,2014-05-18 15:26:11 UTC
842,5,1,2014-05-18 16:02:05 UTC,2014-05-18 16:02:05 UTC
843,5,1,2014-05-18 16:16:25 UTC,2014-05-18 16:16:25 UTC
844,7,1,2014-05-18 18:09:00 UTC,2014-05-18 18:09:00 UTC
845,1,1,2014-05-18 19:11:53 UTC,2014-05-18 19:11:53 UTC
846,1,1,2014-05-18 19:17:20 UTC,2014-05-18 19:17:20 UTC
847,6,1,2014-05-18 19:28:16 UTC,2014-05-18 19:28:16 UTC
848,2,1,2014-05-18 20:19:43 UTC,2014-05-18 20:19:43 UTC
849,1,1,2014-05-18 21:56:55 UTC,2014-05-18 21:56:55 UTC
850,1,1,2014-05-18 22:28:23 UTC,2014-05-18 22:28:23 UTC
851,5,1,2014-05-18 22:42:24 UTC,2014-05-18 22:42:24 UTC
852,1,1,2014-05-19 06:34:56 UTC,2014-05-19 06:34:56 UTC
853,2,1,2014-05-19 06:38:04 UTC,2014-05-19 06:38:04 UTC
854,5,1,2014-05-19 06:38:08 UTC,2014-05-19 06:38:08 UTC
855,1,1,2014-05-19 06:39:12 UTC,2014-05-19 06:39:12 UTC
856,1,1,2014-05-19 06:39:42 UTC,2014-05-19 06:39:42 UTC
857,5,1,2014-05-19 06:39:43 UTC,2014-05-19 06:39:43 UTC
858,1,1,2014-05-19 06:39:45 UTC,2014-05-19 06:39:45 UTC
859,7,1,2014-05-19 06:40:02 UTC,2014-05-19 06:40:02 UTC
860,7,1,2014-05-19 06:40:27 UTC,2014-05-19 06:40:27 UTC
861,5,1,2014-05-19 06:41:27 UTC,2014-05-19 06:41:27 UTC
862,1,1,2014-05-19 06:41:35 UTC,2014-05-19 06:41:35 UTC
863,5,1,2014-05-19 06:42:47 UTC,2014-05-19 06:42:47 UTC
864,1,1,2014-05-19 06:43:08 UTC,2014-05-19 06:43:08 UTC
865,3,1,2014-05-19 06:43:32 UTC,2014-05-19 06:43:32 UTC
866,6,1,2014-05-19 06:44:30 UTC,2014-05-19 06:44:30 UTC
867,6,1,2014-05-19 06:44:53 UTC,2014-05-19 06:44:53 UTC
868,7,1,2014-05-19 06:45:59 UTC,2014-05-19 06:45:59 UTC
869,4,1,2014-05-19 06:46:59 UTC,2014-05-19 06:46:59 UTC
870,1,1,2014-05-19 06:47:00 UTC,2014-05-19 06:47:00 UTC
871,1,1,2014-05-19 06:47:17 UTC,2014-05-19 06:47:17 UTC
872,1,1,2014-05-19 06:47:33 UTC,2014-05-19 06:47:33 UTC
873,1,1,2014-05-19 06:47:41 UTC,2014-05-19 06:47:41 UTC
874,5,1,2014-05-19 06:48:53 UTC,2014-05-19 06:48:53 UTC
875,5,1,2014-05-19 06:48:57 UTC,2014-05-19 06:48:57 UTC
876,1,1,2014-05-19 06:49:10 UTC,2014-05-19 06:49:10 UTC
877,3,1,2014-05-19 06:49:28 UTC,2014-05-19 06:49:28 UTC
878,3,1,2014-05-19 06:49:30 UTC,2014-05-19 06:49:30 UTC
879,1,1,2014-05-19 06:49:34 UTC,2014-05-19 06:49:34 UTC
880,5,1,2014-05-19 06:49:56 UTC,2014-05-19 06:49:56 UTC
881,7,1,2014-05-19 06:50:10 UTC,2014-05-19 06:50:10 UTC
882,2,1,2014-05-19 06:54:04 UTC,2014-05-19 06:54:04 UTC
883,1,1,2014-05-19 06:55:31 UTC,2014-05-19 06:55:31 UTC
884,3,1,2014-05-19 06:55:34 UTC,2014-05-19 06:55:34 UTC
885,1,1,2014-05-19 06:55:45 UTC,2014-05-19 06:55:45 UTC
886,2,1,2014-05-19 06:56:34 UTC,2014-05-19 06:56:34 UTC
887,1,1,2014-05-19 06:56:45 UTC,2014-05-19 06:56:45 UTC
888,1,1,2014-05-19 06:56:50 UTC,2014-05-19 06:56:50 UTC
889,1,1,2014-05-19 06:57:23 UTC,2014-05-19 06:57:23 UTC
890,7,1,2014-05-19 06:58:05 UTC,2014-05-19 06:58:05 UTC
891,2,1,2014-05-19 06:58:16 UTC,2014-05-19 06:58:16 UTC
892,2,1,2014-05-19 06:58:20 UTC,2014-05-19 06:58:20 UTC
893,5,1,2014-05-19 06:58:26 UTC,2014-05-19 06:58:26 UTC
894,1,1,2014-05-19 06:58:36 UTC,2014-05-19 06:58:36 UTC
895,1,1,2014-05-19 06:58:38 UTC,2014-05-19 06:58:38 UTC
896,7,1,2014-05-19 07:00:10 UTC,2014-05-19 07:00:10 UTC
897,1,1,2014-05-19 07:01:10 UTC,2014-05-19 07:01:10 UTC
898,5,1,2014-05-19 07:02:06 UTC,2014-05-19 07:02:06 UTC
899,1,1,2014-05-19 07:02:14 UTC,2014-05-19 07:02:14 UTC
900,7,1,2014-05-19 07:03:15 UTC,2014-05-19 07:03:15 UTC
901,3,1,2014-05-19 07:03:47 UTC,2014-05-19 07:03:47 UTC
902,6,1,2014-05-19 07:03:54 UTC,2014-05-19 07:03:54 UTC
903,1,1,2014-05-19 07:04:01 UTC,2014-05-19 07:04:01 UTC
904,2,1,2014-05-19 07:05:36 UTC,2014-05-19 07:05:36 UTC
905,2,1,2014-05-19 07:06:59 UTC,2014-05-19 07:06:59 UTC
906,6,1,2014-05-19 07:07:04 UTC,2014-05-19 07:07:04 UTC
907,1,1,2014-05-19 07:07:25 UTC,2014-05-19 07:07:25 UTC
908,5,1,2014-05-19 07:08:03 UTC,2014-05-19 07:08:03 UTC
909,7,1,2014-05-19 07:08:06 UTC,2014-05-19 07:08:06 UTC
910,6,1,2014-05-19 07:08:20 UTC,2014-05-19 07:08:20 UTC
911,2,1,2014-05-19 07:08:24 UTC,2014-05-19 07:08:24 UTC
912,1,1,2014-05-19 07:08:27 UTC,2014-05-19 07:08:27 UTC
913,3,1,2014-05-19 07:09:59 UTC,2014-05-19 07:09:59 UTC
914,1,1,2014-05-19 07:11:05 UTC,2014-05-19 07:11:05 UTC
915,3,1,2014-05-19 07:11:13 UTC,2014-05-19 07:11:13 UTC
916,1,1,2014-05-19 07:11:56 UTC,2014-05-19 07:11:56 UTC
917,1,1,2014-05-19 07:12:38 UTC,2014-05-19 07:12:38 UTC
918,6,1,2014-05-19 07:13:07 UTC,2014-05-19 07:13:07 UTC
919,7,1,2014-05-19 07:14:30 UTC,2014-05-19 07:14:30 UTC
921,7,1,2014-05-19 07:16:05 UTC,2014-05-19 07:16:05 UTC
922,6,1,2014-05-19 07:16:48 UTC,2014-05-19 07:16:48 UTC
923,1,1,2014-05-19 07:17:00 UTC,2014-05-19 07:17:00 UTC
924,1,1,2014-05-19 07:17:19 UTC,2014-05-19 07:17:19 UTC
920,5,1,2014-05-19 07:15:51 UTC,2014-05-19 07:17:19 UTC
925,6,1,2014-05-19 07:17:54 UTC,2014-05-19 07:17:54 UTC
926,6,1,2014-05-19 07:18:07 UTC,2014-05-19 07:18:07 UTC
927,7,1,2014-05-19 07:18:44 UTC,2014-05-19 07:18:44 UTC
928,7,1,2014-05-19 07:20:16 UTC,2014-05-19 07:20:16 UTC
929,2,1,2014-05-19 07:20:22 UTC,2014-05-19 07:20:22 UTC
930,2,1,2014-05-19 07:21:19 UTC,2014-05-19 07:21:19 UTC
931,6,1,2014-05-19 07:24:01 UTC,2014-05-19 07:24:01 UTC
932,5,1,2014-05-19 07:24:59 UTC,2014-05-19 07:24:59 UTC
933,6,1,2014-05-19 07:25:35 UTC,2014-05-19 07:25:35 UTC
934,7,1,2014-05-19 07:26:05 UTC,2014-05-19 07:26:05 UTC
935,7,1,2014-05-19 07:26:06 UTC,2014-05-19 07:26:06 UTC
936,3,1,2014-05-19 07:26:56 UTC,2014-05-19 07:26:56 UTC
937,1,1,2014-05-19 07:28:14 UTC,2014-05-19 07:28:14 UTC
938,5,1,2014-05-19 07:29:57 UTC,2014-05-19 07:29:57 UTC
939,7,1,2014-05-19 07:30:05 UTC,2014-05-19 07:30:05 UTC
940,7,1,2014-05-19 07:30:50 UTC,2014-05-19 07:30:50 UTC
941,6,1,2014-05-19 07:31:57 UTC,2014-05-19 07:31:57 UTC
942,3,1,2014-05-19 07:32:06 UTC,2014-05-19 07:32:06 UTC
943,1,1,2014-05-19 07:32:34 UTC,2014-05-19 07:32:34 UTC
944,5,1,2014-05-19 07:33:06 UTC,2014-05-19 07:33:06 UTC
945,7,1,2014-05-19 07:33:15 UTC,2014-05-19 07:33:15 UTC
946,1,1,2014-05-19 07:35:17 UTC,2014-05-19 07:35:17 UTC
947,5,1,2014-05-19 07:35:35 UTC,2014-05-19 07:35:35 UTC
948,5,1,2014-05-19 07:35:38 UTC,2014-05-19 07:35:38 UTC
949,5,1,2014-05-19 07:35:53 UTC,2014-05-19 07:35:53 UTC
950,5,1,2014-05-19 07:36:41 UTC,2014-05-19 07:36:41 UTC
951,3,1,2014-05-19 07:37:52 UTC,2014-05-19 07:37:52 UTC
952,1,1,2014-05-19 07:38:52 UTC,2014-05-19 07:38:52 UTC
953,6,1,2014-05-19 07:39:40 UTC,2014-05-19 07:39:40 UTC
954,1,1,2014-05-19 07:39:40 UTC,2014-05-19 07:39:40 UTC
955,6,1,2014-05-19 07:39:42 UTC,2014-05-19 07:39:42 UTC
956,1,1,2014-05-19 07:40:13 UTC,2014-05-19 07:40:13 UTC
957,1,1,2014-05-19 07:40:21 UTC,2014-05-19 07:40:21 UTC
958,6,1,2014-05-19 07:42:05 UTC,2014-05-19 07:42:05 UTC
959,1,1,2014-05-19 07:42:08 UTC,2014-05-19 07:42:08 UTC
960,5,1,2014-05-19 07:42:21 UTC,2014-05-19 07:42:21 UTC
961,5,1,2014-05-19 07:42:25 UTC,2014-05-19 07:42:25 UTC
962,1,1,2014-05-19 07:43:33 UTC,2014-05-19 07:43:33 UTC
963,1,1,2014-05-19 07:43:57 UTC,2014-05-19 07:43:57 UTC
964,3,1,2014-05-19 07:44:01 UTC,2014-05-19 07:44:01 UTC
965,1,1,2014-05-19 07:44:19 UTC,2014-05-19 07:44:19 UTC
966,7,1,2014-05-19 07:45:34 UTC,2014-05-19 07:45:34 UTC
967,7,1,2014-05-19 07:45:37 UTC,2014-05-19 07:45:37 UTC
968,5,1,2014-05-19 07:45:39 UTC,2014-05-19 07:45:39 UTC
969,2,1,2014-05-19 07:47:10 UTC,2014-05-19 07:47:10 UTC
970,1,1,2014-05-19 07:49:04 UTC,2014-05-19 07:49:04 UTC
971,5,1,2014-05-19 07:49:19 UTC,2014-05-19 07:49:19 UTC
972,5,1,2014-05-19 07:49:25 UTC,2014-05-19 07:49:25 UTC
973,1,1,2014-05-19 07:49:46 UTC,2014-05-19 07:49:46 UTC
975,2,1,2014-05-19 07:49:58 UTC,2014-05-19 07:49:58 UTC
976,6,1,2014-05-19 07:50:26 UTC,2014-05-19 07:50:26 UTC
977,7,1,2014-05-19 07:50:34 UTC,2014-05-19 07:50:34 UTC
978,2,1,2014-05-19 07:51:11 UTC,2014-05-19 07:51:11 UTC
979,3,1,2014-05-19 07:51:38 UTC,2014-05-19 07:51:38 UTC
980,7,1,2014-05-19 07:51:41 UTC,2014-05-19 07:51:41 UTC
984,4,1,2014-05-19 07:57:23 UTC,2014-05-19 07:57:23 UTC
986,5,1,2014-05-19 07:58:16 UTC,2014-05-19 07:58:16 UTC
990,5,1,2014-05-19 07:59:38 UTC,2014-05-19 07:59:38 UTC
994,6,1,2014-05-19 08:01:04 UTC,2014-05-19 08:01:04 UTC
998,4,1,2014-05-19 08:03:08 UTC,2014-05-19 08:03:08 UTC
1000,5,1,2014-05-19 08:03:47 UTC,2014-05-19 08:03:47 UTC
1001,5,1,2014-05-19 08:04:24 UTC,2014-05-19 08:04:24 UTC
1003,1,1,2014-05-19 08:05:39 UTC,2014-05-19 08:05:39 UTC
1005,6,1,2014-05-19 08:07:55 UTC,2014-05-19 08:07:55 UTC
1006,5,1,2014-05-19 08:09:30 UTC,2014-05-19 08:09:30 UTC
1009,6,1,2014-05-19 08:10:01 UTC,2014-05-19 08:10:01 UTC
1011,5,1,2014-05-19 08:12:25 UTC,2014-05-19 08:12:25 UTC
1013,7,1,2014-05-19 08:14:44 UTC,2014-05-19 08:14:44 UTC
1016,6,1,2014-05-19 08:14:52 UTC,2014-05-19 08:14:52 UTC
1020,7,1,2014-05-19 08:20:44 UTC,2014-05-19 08:20:44 UTC
1021,1,1,2014-05-19 08:20:59 UTC,2014-05-19 08:20:59 UTC
1024,2,1,2014-05-19 08:22:24 UTC,2014-05-19 08:22:24 UTC
1025,1,1,2014-05-19 08:22:47 UTC,2014-05-19 08:22:47 UTC
1026,3,1,2014-05-19 08:22:49 UTC,2014-05-19 08:22:49 UTC
1028,5,1,2014-05-19 08:26:03 UTC,2014-05-19 08:26:03 UTC
1029,4,1,2014-05-19 08:26:29 UTC,2014-05-19 08:26:29 UTC
1030,5,1,2014-05-19 08:27:26 UTC,2014-05-19 08:27:26 UTC
1031,1,1,2014-05-19 08:27:41 UTC,2014-05-19 08:27:41 UTC
1034,3,1,2014-05-19 08:30:36 UTC,2014-05-19 08:30:36 UTC
1036,7,1,2014-05-19 08:32:12 UTC,2014-05-19 08:32:12 UTC
1037,4,1,2014-05-19 08:34:20 UTC,2014-05-19 08:34:20 UTC
1038,4,1,2014-05-19 08:35:12 UTC,2014-05-19 08:35:12 UTC
1041,6,1,2014-05-19 08:37:39 UTC,2014-05-19 08:37:39 UTC
1043,3,1,2014-05-19 08:38:09 UTC,2014-05-19 08:38:09 UTC
1049,5,1,2014-05-19 08:40:44 UTC,2014-05-19 08:40:44 UTC
1050,3,1,2014-05-19 08:40:57 UTC,2014-05-19 08:40:57 UTC
1051,6,1,2014-05-19 08:41:20 UTC,2014-05-19 08:41:20 UTC
1053,1,1,2014-05-19 08:41:50 UTC,2014-05-19 08:41:50 UTC
1055,3,1,2014-05-19 08:42:17 UTC,2014-05-19 08:45:19 UTC
981,5,1,2014-05-19 07:52:04 UTC,2014-05-19 07:52:04 UTC
982,6,1,2014-05-19 07:55:58 UTC,2014-05-19 07:55:58 UTC
974,1,1,2014-05-19 07:49:53 UTC,2014-05-19 07:56:02 UTC
983,1,1,2014-05-19 07:57:13 UTC,2014-05-19 07:57:13 UTC
985,5,1,2014-05-19 07:57:36 UTC,2014-05-19 07:57:36 UTC
987,1,1,2014-05-19 07:58:22 UTC,2014-05-19 07:58:22 UTC
988,1,1,2014-05-19 07:59:23 UTC,2014-05-19 07:59:23 UTC
989,1,1,2014-05-19 07:59:24 UTC,2014-05-19 07:59:24 UTC
991,1,1,2014-05-19 08:00:27 UTC,2014-05-19 08:00:27 UTC
992,2,1,2014-05-19 08:00:58 UTC,2014-05-19 08:00:58 UTC
993,3,1,2014-05-19 08:01:00 UTC,2014-05-19 08:01:00 UTC
995,6,1,2014-05-19 08:01:19 UTC,2014-05-19 08:01:19 UTC
996,6,1,2014-05-19 08:02:02 UTC,2014-05-19 08:02:02 UTC
997,1,1,2014-05-19 08:02:43 UTC,2014-05-19 08:02:43 UTC
999,2,1,2014-05-19 08:03:36 UTC,2014-05-19 08:03:36 UTC
1002,1,1,2014-05-19 08:05:30 UTC,2014-05-19 08:05:30 UTC
1004,1,1,2014-05-19 08:06:31 UTC,2014-05-19 08:06:31 UTC
1007,3,1,2014-05-19 08:09:45 UTC,2014-05-19 08:09:45 UTC
1008,5,1,2014-05-19 08:09:52 UTC,2014-05-19 08:09:52 UTC
1010,6,1,2014-05-19 08:11:27 UTC,2014-05-19 08:11:27 UTC
1012,5,1,2014-05-19 08:14:23 UTC,2014-05-19 08:14:23 UTC
1014,1,1,2014-05-19 08:14:46 UTC,2014-05-19 08:14:46 UTC
1015,5,1,2014-05-19 08:14:49 UTC,2014-05-19 08:14:49 UTC
1017,4,1,2014-05-19 08:14:59 UTC,2014-05-19 08:14:59 UTC
1018,1,1,2014-05-19 08:15:02 UTC,2014-05-19 08:15:02 UTC
1019,3,1,2014-05-19 08:15:28 UTC,2014-05-19 08:15:28 UTC
1022,7,1,2014-05-19 08:22:06 UTC,2014-05-19 08:22:06 UTC
1023,7,1,2014-05-19 08:22:14 UTC,2014-05-19 08:22:14 UTC
1027,5,1,2014-05-19 08:24:02 UTC,2014-05-19 08:24:02 UTC
1032,3,1,2014-05-19 08:29:01 UTC,2014-05-19 08:29:01 UTC
1033,4,1,2014-05-19 08:29:15 UTC,2014-05-19 08:29:15 UTC
1035,1,1,2014-05-19 08:31:20 UTC,2014-05-19 08:31:20 UTC
1039,2,1,2014-05-19 08:36:35 UTC,2014-05-19 08:36:35 UTC
1040,1,1,2014-05-19 08:37:37 UTC,2014-05-19 08:37:37 UTC
1042,7,1,2014-05-19 08:37:53 UTC,2014-05-19 08:37:53 UTC
1045,5,1,2014-05-19 08:38:34 UTC,2014-05-19 08:38:34 UTC
1046,5,1,2014-05-19 08:38:39 UTC,2014-05-19 08:38:39 UTC
1047,1,1,2014-05-19 08:39:05 UTC,2014-05-19 08:39:05 UTC
1048,7,1,2014-05-19 08:39:12 UTC,2014-05-19 08:39:12 UTC
1052,1,1,2014-05-19 08:41:48 UTC,2014-05-19 08:41:48 UTC
1054,1,1,2014-05-19 08:41:55 UTC,2014-05-19 08:41:55 UTC
1056,5,1,2014-05-19 08:42:41 UTC,2014-05-19 08:42:41 UTC
1057,5,1,2014-05-19 08:42:55 UTC,2014-05-19 08:42:55 UTC
1058,5,1,2014-05-19 08:42:58 UTC,2014-05-19 08:42:58 UTC
1059,5,1,2014-05-19 08:43:01 UTC,2014-05-19 08:43:01 UTC
1134,5,1,2014-05-19 09:42:04 UTC,2014-05-19 09:42:04 UTC
1060,5,1,2014-05-19 08:44:31 UTC,2014-05-19 08:44:31 UTC
1044,7,1,2014-05-19 08:38:10 UTC,2014-05-19 08:44:41 UTC
1061,5,1,2014-05-19 08:45:08 UTC,2014-05-19 08:45:08 UTC
1062,1,1,2014-05-19 08:45:16 UTC,2014-05-19 08:45:16 UTC
1063,4,1,2014-05-19 08:46:27 UTC,2014-05-19 08:46:27 UTC
1064,6,1,2014-05-19 08:47:40 UTC,2014-05-19 08:47:40 UTC
1065,6,1,2014-05-19 08:47:45 UTC,2014-05-19 08:47:45 UTC
1066,7,1,2014-05-19 08:48:13 UTC,2014-05-19 08:48:13 UTC
1067,1,1,2014-05-19 08:48:29 UTC,2014-05-19 08:48:29 UTC
1068,4,1,2014-05-19 08:49:19 UTC,2014-05-19 08:49:19 UTC
1069,7,1,2014-05-19 08:50:23 UTC,2014-05-19 08:50:23 UTC
1070,1,1,2014-05-19 08:50:52 UTC,2014-05-19 08:50:52 UTC
1071,6,1,2014-05-19 08:51:19 UTC,2014-05-19 08:51:19 UTC
1072,6,1,2014-05-19 08:52:37 UTC,2014-05-19 08:52:37 UTC
1073,5,1,2014-05-19 08:53:41 UTC,2014-05-19 08:53:41 UTC
1074,2,1,2014-05-19 08:53:49 UTC,2014-05-19 08:53:49 UTC
1075,1,1,2014-05-19 08:55:22 UTC,2014-05-19 08:55:22 UTC
1076,6,1,2014-05-19 08:57:35 UTC,2014-05-19 08:57:35 UTC
1077,5,1,2014-05-19 08:57:54 UTC,2014-05-19 08:57:54 UTC
1078,6,1,2014-05-19 08:58:58 UTC,2014-05-19 08:58:58 UTC
1079,1,1,2014-05-19 08:59:21 UTC,2014-05-19 08:59:21 UTC
1080,5,1,2014-05-19 09:00:56 UTC,2014-05-19 09:00:56 UTC
1081,2,1,2014-05-19 09:02:28 UTC,2014-05-19 09:02:28 UTC
1082,6,1,2014-05-19 09:02:33 UTC,2014-05-19 09:02:33 UTC
1083,2,1,2014-05-19 09:03:13 UTC,2014-05-19 09:03:13 UTC
1084,7,1,2014-05-19 09:03:25 UTC,2014-05-19 09:03:25 UTC
1085,6,1,2014-05-19 09:03:30 UTC,2014-05-19 09:03:30 UTC
1086,5,1,2014-05-19 09:04:11 UTC,2014-05-19 09:04:11 UTC
1087,3,1,2014-05-19 09:04:54 UTC,2014-05-19 09:04:54 UTC
1088,7,1,2014-05-19 09:06:57 UTC,2014-05-19 09:06:57 UTC
1089,2,1,2014-05-19 09:08:03 UTC,2014-05-19 09:08:03 UTC
1090,2,1,2014-05-19 09:08:07 UTC,2014-05-19 09:08:07 UTC
1091,4,1,2014-05-19 09:08:44 UTC,2014-05-19 09:08:44 UTC
1092,1,1,2014-05-19 09:08:58 UTC,2014-05-19 09:08:58 UTC
1093,5,1,2014-05-19 09:08:59 UTC,2014-05-19 09:08:59 UTC
1094,1,1,2014-05-19 09:11:24 UTC,2014-05-19 09:11:24 UTC
1095,5,1,2014-05-19 09:12:23 UTC,2014-05-19 09:12:23 UTC
1096,4,1,2014-05-19 09:12:25 UTC,2014-05-19 09:12:25 UTC
1097,6,1,2014-05-19 09:12:27 UTC,2014-05-19 09:12:27 UTC
1098,3,1,2014-05-19 09:15:14 UTC,2014-05-19 09:15:14 UTC
1099,2,1,2014-05-19 09:16:13 UTC,2014-05-19 09:16:13 UTC
1100,2,1,2014-05-19 09:16:23 UTC,2014-05-19 09:16:23 UTC
1101,6,1,2014-05-19 09:16:39 UTC,2014-05-19 09:16:39 UTC
1102,1,1,2014-05-19 09:17:13 UTC,2014-05-19 09:17:13 UTC
1103,5,1,2014-05-19 09:17:22 UTC,2014-05-19 09:17:22 UTC
1104,1,1,2014-05-19 09:19:20 UTC,2014-05-19 09:19:20 UTC
1105,7,1,2014-05-19 09:19:35 UTC,2014-05-19 09:19:35 UTC
1106,5,1,2014-05-19 09:19:45 UTC,2014-05-19 09:19:45 UTC
1107,1,1,2014-05-19 09:19:46 UTC,2014-05-19 09:19:46 UTC
1108,6,1,2014-05-19 09:20:40 UTC,2014-05-19 09:20:40 UTC
1109,4,1,2014-05-19 09:21:31 UTC,2014-05-19 09:21:31 UTC
1110,4,1,2014-05-19 09:21:59 UTC,2014-05-19 09:21:59 UTC
1111,5,1,2014-05-19 09:22:56 UTC,2014-05-19 09:22:56 UTC
1112,7,1,2014-05-19 09:23:06 UTC,2014-05-19 09:23:06 UTC
1113,5,1,2014-05-19 09:25:13 UTC,2014-05-19 09:25:13 UTC
1114,6,1,2014-05-19 09:26:06 UTC,2014-05-19 09:26:06 UTC
1115,6,1,2014-05-19 09:26:14 UTC,2014-05-19 09:26:14 UTC
1116,2,1,2014-05-19 09:29:27 UTC,2014-05-19 09:29:27 UTC
1117,6,1,2014-05-19 09:30:29 UTC,2014-05-19 09:30:29 UTC
1118,5,1,2014-05-19 09:31:35 UTC,2014-05-19 09:31:35 UTC
1119,6,1,2014-05-19 09:31:40 UTC,2014-05-19 09:31:40 UTC
1120,1,1,2014-05-19 09:33:07 UTC,2014-05-19 09:33:07 UTC
1121,7,1,2014-05-19 09:33:27 UTC,2014-05-19 09:33:27 UTC
1122,7,1,2014-05-19 09:33:54 UTC,2014-05-19 09:33:54 UTC
1123,1,1,2014-05-19 09:34:57 UTC,2014-05-19 09:34:57 UTC
1124,7,1,2014-05-19 09:35:15 UTC,2014-05-19 09:35:15 UTC
1125,6,1,2014-05-19 09:37:04 UTC,2014-05-19 09:37:04 UTC
1126,1,1,2014-05-19 09:37:12 UTC,2014-05-19 09:37:12 UTC
1127,6,1,2014-05-19 09:37:24 UTC,2014-05-19 09:37:24 UTC
1128,5,1,2014-05-19 09:37:41 UTC,2014-05-19 09:37:41 UTC
1129,1,1,2014-05-19 09:37:42 UTC,2014-05-19 09:37:42 UTC
1130,2,1,2014-05-19 09:38:21 UTC,2014-05-19 09:38:21 UTC
1131,2,1,2014-05-19 09:39:02 UTC,2014-05-19 09:39:02 UTC
1132,1,1,2014-05-19 09:40:03 UTC,2014-05-19 09:40:03 UTC
1133,5,1,2014-05-19 09:41:29 UTC,2014-05-19 09:41:29 UTC
1135,2,1,2014-05-19 09:42:05 UTC,2014-05-19 09:42:05 UTC
1136,2,1,2014-05-19 09:42:12 UTC,2014-05-19 09:42:12 UTC
1137,1,1,2014-05-19 09:45:01 UTC,2014-05-19 09:45:01 UTC
1138,1,1,2014-05-19 09:47:49 UTC,2014-05-19 09:47:49 UTC
1139,5,1,2014-05-19 09:48:42 UTC,2014-05-19 09:48:42 UTC
1140,1,1,2014-05-19 09:49:11 UTC,2014-05-19 09:49:11 UTC
1141,1,1,2014-05-19 09:50:39 UTC,2014-05-19 09:50:39 UTC
1142,7,1,2014-05-19 09:51:16 UTC,2014-05-19 09:51:16 UTC
1143,7,1,2014-05-19 09:52:42 UTC,2014-05-19 09:52:42 UTC
1144,2,1,2014-05-19 09:52:45 UTC,2014-05-19 09:52:45 UTC
1145,3,1,2014-05-19 09:53:30 UTC,2014-05-19 09:53:30 UTC
1146,6,1,2014-05-19 09:56:12 UTC,2014-05-19 09:56:12 UTC
1147,5,1,2014-05-19 09:57:58 UTC,2014-05-19 09:57:58 UTC
1148,5,1,2014-05-19 09:58:26 UTC,2014-05-19 09:58:26 UTC
1149,7,1,2014-05-19 09:59:27 UTC,2014-05-19 09:59:27 UTC
1150,1,1,2014-05-19 10:00:34 UTC,2014-05-19 10:00:34 UTC
1152,6,1,2014-05-19 10:01:18 UTC,2014-05-19 10:01:18 UTC
1153,6,1,2014-05-19 10:01:19 UTC,2014-05-19 10:01:19 UTC
1154,7,1,2014-05-19 10:03:06 UTC,2014-05-19 10:03:06 UTC
1156,7,1,2014-05-19 10:06:48 UTC,2014-05-19 10:06:48 UTC
1158,5,1,2014-05-19 10:07:59 UTC,2014-05-19 10:07:59 UTC
1159,5,1,2014-05-19 10:08:22 UTC,2014-05-19 10:08:22 UTC
1162,5,1,2014-05-19 10:09:45 UTC,2014-05-19 10:09:45 UTC
1164,5,1,2014-05-19 10:10:06 UTC,2014-05-19 10:10:06 UTC
1169,7,1,2014-05-19 10:16:16 UTC,2014-05-19 10:16:16 UTC
1170,5,1,2014-05-19 10:17:45 UTC,2014-05-19 10:17:45 UTC
1176,3,1,2014-05-19 10:23:56 UTC,2014-05-19 10:23:56 UTC
1177,4,1,2014-05-19 10:25:11 UTC,2014-05-19 10:25:11 UTC
1178,2,1,2014-05-19 10:26:48 UTC,2014-05-19 10:26:48 UTC
1180,7,1,2014-05-19 10:27:53 UTC,2014-05-19 10:27:53 UTC
1182,3,1,2014-05-19 10:32:44 UTC,2014-05-19 10:32:44 UTC
